"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Sweden (SE)","04.10.2015 04:00 - 04.10.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7599","n/e","6375","425","n/e","n/e","n/e","n/e","1289"
"Sweden (SE)","04.10.2015 05:00 - 04.10.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7934","n/e","6378","428","n/e","n/e","n/e","n/e","1340"
"Sweden (SE)","04.10.2015 06:00 - 04.10.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8084","n/e","6378","423","n/e","n/e","n/e","n/e","1358"
"Sweden (SE)","04.10.2015 07:00 - 04.10.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8552","n/e","6377","423","n/e","n/e","n/e","n/e","1397"
"Sweden (SE)","04.10.2015 08:00 - 04.10.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9310","n/e","6378","416","n/e","n/e","n/e","n/e","1354"
"Sweden (SE)","04.10.2015 09:00 - 04.10.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9788","n/e","6378","421","n/e","n/e","n/e","n/e","1157"
"Sweden (SE)","04.10.2015 10:00 - 04.10.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10065","n/e","6380","424","n/e","n/e","n/e","n/e","1067"
"Sweden (SE)","04.10.2015 11:00 - 04.10.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10111","n/e","6378","415","n/e","n/e","n/e","n/e","1184"
"Sweden (SE)","04.10.2015 12:00 - 04.10.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9943","n/e","6379","406","n/e","n/e","n/e","n/e","1265"
"Sweden (SE)","04.10.2015 13:00 - 04.10.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9873","n/e","6378","406","n/e","n/e","n/e","n/e","1209"
"Sweden (SE)","04.10.2015 14:00 - 04.10.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9869","n/e","6380","411","n/e","n/e","n/e","n/e","1294"
"Sweden (SE)","04.10.2015 15:00 - 04.10.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9952","n/e","6377","414","n/e","n/e","n/e","n/e","1318"
"Sweden (SE)","04.10.2015 16:00 - 04.10.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9943","n/e","6375","414","n/e","n/e","n/e","n/e","1246"
"Sweden (SE)","04.10.2015 17:00 - 04.10.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10029","n/e","6376","411","n/e","n/e","n/e","n/e","1138"
"Sweden (SE)","04.10.2015 18:00 - 04.10.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10326","n/e","6375","417","n/e","n/e","n/e","n/e","1090"
"Sweden (SE)","04.10.2015 19:00 - 04.10.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10344","n/e","6375","436","n/e","n/e","n/e","n/e","1195"
"Sweden (SE)","04.10.2015 20:00 - 04.10.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10384","n/e","6378","433","n/e","n/e","n/e","n/e","1229"
"Sweden (SE)","04.10.2015 21:00 - 04.10.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10015","n/e","6378","426","n/e","n/e","n/e","n/e","1282"
"Sweden (SE)","04.10.2015 22:00 - 04.10.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9772","n/e","6388","424","n/e","n/e","n/e","n/e","1269"
"Sweden (SE)","04.10.2015 23:00 - 05.10.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9209","n/e","6427","423","n/e","n/e","n/e","n/e","1281"
"Sweden (SE)","05.10.2015 00:00 - 05.10.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8526","n/e","6479","416","n/e","n/e","n/e","n/e","1288"
"Sweden (SE)","05.10.2015 01:00 - 05.10.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8008","n/e","6511","414","n/e","n/e","n/e","n/e","1233"
"Sweden (SE)","05.10.2015 02:00 - 05.10.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7791","n/e","6577","419","n/e","n/e","n/e","n/e","1144"
"Sweden (SE)","05.10.2015 03:00 - 05.10.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7860","n/e","6597","429","n/e","n/e","n/e","n/e","1141"
"Sweden (SE)","05.10.2015 04:00 - 05.10.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8211","n/e","6594","435","n/e","n/e","n/e","n/e","1159"
"Sweden (SE)","05.10.2015 05:00 - 05.10.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9052","n/e","6589","450","n/e","n/e","n/e","n/e","1140"
"Sweden (SE)","05.10.2015 06:00 - 05.10.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9866","n/e","6583","465","n/e","n/e","n/e","n/e","1117"
"Sweden (SE)","05.10.2015 07:00 - 05.10.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10765","n/e","6577","467","n/e","n/e","n/e","n/e","1070"
"Sweden (SE)","05.10.2015 08:00 - 05.10.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11092","n/e","6571","466","n/e","n/e","n/e","n/e","830"
"Sweden (SE)","05.10.2015 09:00 - 05.10.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11108","n/e","6575","488","n/e","n/e","n/e","n/e","590"
"Sweden (SE)","05.10.2015 10:00 - 05.10.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11080","n/e","6590","472","n/e","n/e","n/e","n/e","458"
"Sweden (SE)","05.10.2015 11:00 - 05.10.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11051","n/e","6588","469","n/e","n/e","n/e","n/e","429"
"Sweden (SE)","05.10.2015 12:00 - 05.10.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10986","n/e","6586","471","n/e","n/e","n/e","n/e","417"
"Sweden (SE)","05.10.2015 13:00 - 05.10.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10863","n/e","6581","472","n/e","n/e","n/e","n/e","411"
"Sweden (SE)","05.10.2015 14:00 - 05.10.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10795","n/e","6582","473","n/e","n/e","n/e","n/e","442"
"Sweden (SE)","05.10.2015 15:00 - 05.10.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10813","n/e","6574","471","n/e","n/e","n/e","n/e","525"
"Sweden (SE)","05.10.2015 16:00 - 05.10.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10886","n/e","6569","463","n/e","n/e","n/e","n/e","681"
"Sweden (SE)","05.10.2015 17:00 - 05.10.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10873","n/e","6567","463","n/e","n/e","n/e","n/e","783"
"Sweden (SE)","05.10.2015 18:00 - 05.10.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10916","n/e","6564","480","n/e","n/e","n/e","n/e","1036"
"Sweden (SE)","05.10.2015 19:00 - 05.10.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10711","n/e","6546","479","n/e","n/e","n/e","n/e","1367"
"Sweden (SE)","05.10.2015 20:00 - 05.10.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10448","n/e","6474","442","n/e","n/e","n/e","n/e","1621"
"Sweden (SE)","05.10.2015 21:00 - 05.10.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10111","n/e","6432","417","n/e","n/e","n/e","n/e","1761"
"Sweden (SE)","05.10.2015 22:00 - 05.10.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9660","n/e","6426","400","n/e","n/e","n/e","n/e","1896"
"Sweden (SE)","05.10.2015 23:00 - 06.10.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8920","n/e","6380","400","n/e","n/e","n/e","n/e","1967"
"Sweden (SE)","06.10.2015 00:00 - 06.10.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7523","n/e","6372","382","n/e","n/e","n/e","n/e","1960"
"Sweden (SE)","06.10.2015 01:00 - 06.10.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6930","n/e","6374","380","n/e","n/e","n/e","n/e","1974"
"Sweden (SE)","06.10.2015 02:00 - 06.10.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6712","n/e","6371","387","n/e","n/e","n/e","n/e","2133"
"Sweden (SE)","06.10.2015 03:00 - 06.10.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6724","n/e","6378","386","n/e","n/e","n/e","n/e","2222"
"Sweden (SE)","06.10.2015 04:00 - 06.10.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7002","n/e","6382","391","n/e","n/e","n/e","n/e","2199"
"Sweden (SE)","06.10.2015 05:00 - 06.10.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7947","n/e","6384","404","n/e","n/e","n/e","n/e","2163"
"Sweden (SE)","06.10.2015 06:00 - 06.10.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9980","n/e","6381","435","n/e","n/e","n/e","n/e","2102"
"Sweden (SE)","06.10.2015 07:00 - 06.10.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10681","n/e","6380","446","n/e","n/e","n/e","n/e","2133"
"Sweden (SE)","06.10.2015 08:00 - 06.10.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10713","n/e","6383","453","n/e","n/e","n/e","n/e","2176"
"Sweden (SE)","06.10.2015 09:00 - 06.10.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10793","n/e","6383","449","n/e","n/e","n/e","n/e","2130"
"Sweden (SE)","06.10.2015 10:00 - 06.10.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10818","n/e","6384","465","n/e","n/e","n/e","n/e","2186"
"Sweden (SE)","06.10.2015 11:00 - 06.10.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10540","n/e","6381","466","n/e","n/e","n/e","n/e","2340"
"Sweden (SE)","06.10.2015 12:00 - 06.10.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10333","n/e","6380","472","n/e","n/e","n/e","n/e","2439"
"Sweden (SE)","06.10.2015 13:00 - 06.10.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10164","n/e","6381","476","n/e","n/e","n/e","n/e","2546"
"Sweden (SE)","06.10.2015 14:00 - 06.10.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10148","n/e","6382","478","n/e","n/e","n/e","n/e","2617"
"Sweden (SE)","06.10.2015 15:00 - 06.10.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10197","n/e","6380","456","n/e","n/e","n/e","n/e","2641"
"Sweden (SE)","06.10.2015 16:00 - 06.10.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10192","n/e","6383","438","n/e","n/e","n/e","n/e","2693"
"Sweden (SE)","06.10.2015 17:00 - 06.10.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10255","n/e","6381","434","n/e","n/e","n/e","n/e","2709"
"Sweden (SE)","06.10.2015 18:00 - 06.10.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10372","n/e","6381","440","n/e","n/e","n/e","n/e","2927"
"Sweden (SE)","06.10.2015 19:00 - 06.10.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10352","n/e","6382","437","n/e","n/e","n/e","n/e","3099"
"Sweden (SE)","06.10.2015 20:00 - 06.10.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10247","n/e","6377","432","n/e","n/e","n/e","n/e","3202"
"Sweden (SE)","06.10.2015 21:00 - 06.10.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9767","n/e","6378","424","n/e","n/e","n/e","n/e","3277"
"Sweden (SE)","06.10.2015 22:00 - 06.10.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8729","n/e","6382","421","n/e","n/e","n/e","n/e","3346"
"Sweden (SE)","06.10.2015 23:00 - 07.10.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7869","n/e","6385","410","n/e","n/e","n/e","n/e","3383"
"Sweden (SE)","07.10.2015 00:00 - 07.10.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6422","n/e","6386","457","n/e","n/e","n/e","n/e","3337"
"Sweden (SE)","07.10.2015 01:00 - 07.10.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5795","n/e","6391","456","n/e","n/e","n/e","n/e","3304"
"Sweden (SE)","07.10.2015 02:00 - 07.10.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5596","n/e","6393","453","n/e","n/e","n/e","n/e","3319"
"Sweden (SE)","07.10.2015 03:00 - 07.10.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5509","n/e","6396","458","n/e","n/e","n/e","n/e","3335"
"Sweden (SE)","07.10.2015 04:00 - 07.10.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5921","n/e","6400","459","n/e","n/e","n/e","n/e","3346"
"Sweden (SE)","07.10.2015 05:00 - 07.10.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6671","n/e","6398","461","n/e","n/e","n/e","n/e","3326"
"Sweden (SE)","07.10.2015 06:00 - 07.10.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8537","n/e","6396","464","n/e","n/e","n/e","n/e","3327"
"Sweden (SE)","07.10.2015 07:00 - 07.10.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9962","n/e","6397","470","n/e","n/e","n/e","n/e","3387"
"Sweden (SE)","07.10.2015 08:00 - 07.10.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10037","n/e","6396","488","n/e","n/e","n/e","n/e","3334"
"Sweden (SE)","07.10.2015 09:00 - 07.10.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10001","n/e","6397","486","n/e","n/e","n/e","n/e","3188"
"Sweden (SE)","07.10.2015 10:00 - 07.10.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9654","n/e","6400","485","n/e","n/e","n/e","n/e","3078"
"Sweden (SE)","07.10.2015 11:00 - 07.10.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9706","n/e","6400","483","n/e","n/e","n/e","n/e","3086"
"Sweden (SE)","07.10.2015 12:00 - 07.10.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9618","n/e","6404","485","n/e","n/e","n/e","n/e","3206"
"Sweden (SE)","07.10.2015 13:00 - 07.10.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9608","n/e","6403","476","n/e","n/e","n/e","n/e","3161"
"Sweden (SE)","07.10.2015 14:00 - 07.10.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9714","n/e","6404","465","n/e","n/e","n/e","n/e","3059"
"Sweden (SE)","07.10.2015 15:00 - 07.10.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9798","n/e","6402","473","n/e","n/e","n/e","n/e","2914"
"Sweden (SE)","07.10.2015 16:00 - 07.10.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9934","n/e","6401","482","n/e","n/e","n/e","n/e","2751"
"Sweden (SE)","07.10.2015 17:00 - 07.10.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10170","n/e","6403","486","n/e","n/e","n/e","n/e","2672"
"Sweden (SE)","07.10.2015 18:00 - 07.10.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10390","n/e","6399","491","n/e","n/e","n/e","n/e","2773"
"Sweden (SE)","07.10.2015 19:00 - 07.10.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10305","n/e","6399","496","n/e","n/e","n/e","n/e","2908"
"Sweden (SE)","07.10.2015 20:00 - 07.10.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10080","n/e","6402","496","n/e","n/e","n/e","n/e","2935"
"Sweden (SE)","07.10.2015 21:00 - 07.10.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9688","n/e","6404","490","n/e","n/e","n/e","n/e","2857"
"Sweden (SE)","07.10.2015 22:00 - 07.10.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8972","n/e","6407","490","n/e","n/e","n/e","n/e","2739"
"Sweden (SE)","07.10.2015 23:00 - 08.10.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7984","n/e","6410","491","n/e","n/e","n/e","n/e","2704"
"Sweden (SE)","08.10.2015 00:00 - 08.10.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6580","n/e","6410","519","n/e","n/e","n/e","n/e","2572"
"Sweden (SE)","08.10.2015 01:00 - 08.10.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6149","n/e","6411","518","n/e","n/e","n/e","n/e","2537"
"Sweden (SE)","08.10.2015 02:00 - 08.10.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6117","n/e","6413","520","n/e","n/e","n/e","n/e","2426"
"Sweden (SE)","08.10.2015 03:00 - 08.10.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6137","n/e","6414","524","n/e","n/e","n/e","n/e","2376"
"Sweden (SE)","08.10.2015 04:00 - 08.10.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6278","n/e","6415","523","n/e","n/e","n/e","n/e","2290"
"Sweden (SE)","08.10.2015 05:00 - 08.10.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6938","n/e","6413","530","n/e","n/e","n/e","n/e","2243"
"Sweden (SE)","08.10.2015 06:00 - 08.10.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8807","n/e","6413","537","n/e","n/e","n/e","n/e","2234"
"Sweden (SE)","08.10.2015 07:00 - 08.10.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10332","n/e","6410","546","n/e","n/e","n/e","n/e","2179"
"Sweden (SE)","08.10.2015 08:00 - 08.10.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10588","n/e","6412","557","n/e","n/e","n/e","n/e","2136"
"Sweden (SE)","08.10.2015 09:00 - 08.10.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10585","n/e","6418","572","n/e","n/e","n/e","n/e","2033"
"Sweden (SE)","08.10.2015 10:00 - 08.10.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10542","n/e","6418","581","n/e","n/e","n/e","n/e","1969"
"Sweden (SE)","08.10.2015 11:00 - 08.10.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10534","n/e","6414","589","n/e","n/e","n/e","n/e","2006"
"Sweden (SE)","08.10.2015 12:00 - 08.10.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10338","n/e","6412","598","n/e","n/e","n/e","n/e","2068"
"Sweden (SE)","08.10.2015 13:00 - 08.10.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10320","n/e","6411","599","n/e","n/e","n/e","n/e","1966"
"Sweden (SE)","08.10.2015 14:00 - 08.10.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10354","n/e","6410","594","n/e","n/e","n/e","n/e","1802"
"Sweden (SE)","08.10.2015 15:00 - 08.10.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10495","n/e","6411","592","n/e","n/e","n/e","n/e","1668"
"Sweden (SE)","08.10.2015 16:00 - 08.10.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10451","n/e","6410","590","n/e","n/e","n/e","n/e","1492"
"Sweden (SE)","08.10.2015 17:00 - 08.10.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11176","n/e","6459","642","n/e","n/e","n/e","n/e","1347"
"Sweden (SE)","08.10.2015 18:00 - 08.10.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11296","n/e","6459","643","n/e","n/e","n/e","n/e","1330"
"Sweden (SE)","08.10.2015 19:00 - 08.10.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11263","n/e","6459","649","n/e","n/e","n/e","n/e","1404"
"Sweden (SE)","08.10.2015 20:00 - 08.10.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11142","n/e","6459","643","n/e","n/e","n/e","n/e","1391"
